source,row,stage,kind,cohort,task,engine,model,repeat,success,task_ms,setup_ms,routing_ms,driver_ms,primary_ms,jev_ms,primary_calls,jev_calls,known_usd,primary_cost_unknown,state,end_reason,error
docs/benchmarks/browser-poc/results/final-local.json,5,poc,final,poc/final,search,browser-use,google/gemini-3.8-flash,2,True,4314.322530999998,2812.4232859999975,,,2815.5926849576645,0,2,0,0.00261975,,done,,
docs/benchmarks/browser-poc/results/final-local.json,6,poc,final,poc/final,search,app-first,google/gemini-3.8-flash,2,True,3528.1271730000008,312.1856719999996,,,2132.255014000002,1287.86605099999,2,3,0.0040161599999999995,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,7,poc,final,poc/final,search,browser-use,google/gemini-3.8-flash,3,True,4451.558075000001,1442.3319340000016,,,2947.2314930171706,0,2,0,0.00239325,,done,,
docs/benchmarks/browser-poc/results/final-local.json,8,poc,final,poc/final,search,app-first,google/gemini-3.8-flash,3,True,3542.3955480000004,314.72936300000583,,,2128.3968400000012,1299.730905000004,2,3,0.003965148,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,9,poc,final,poc/final,search,ultrafast,google/gemini-3.8-flash,3,True,3201.7871820000073,683.3769939999984,,,2000.8230789680965,1103.1653720419854,1,3,0.00047619000000000003,,done,,
docs/benchmarks/browser-poc/results/final-local.json,10,poc,final,poc/final,filters,ultrafast,google/gemini-3.8-flash,1,True,1672.6801330000017,693.8388740000009,,,0,1502.0598820410669,0,4,0.00036628200000000006,,done,,
docs/benchmarks/browser-poc/results/final-local.json,11,poc,final,poc/final,filters,browser-use,google/gemini-3.8-flash,1,True,5446.8696009999985,1518.040764999998,,,3106.293778051622,0,2,0,0.0025979999999999996,,done,,
docs/benchmarks/browser-poc/results/final-local.json,12,poc,final,poc/final,filters,app-first,google/gemini-3.8-flash,1,True,3413.700699000008,319.7235070000024,,,1759.8728319999937,1526.5654580000264,2,4,0.004098372,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,13,poc,final,poc/final,filters,browser-use,google/gemini-3.8-flash,2,True,5895.974436000004,1458.2105699999956,,,3682.597605045885,0,2,0,0.00259725,,done,,
docs/benchmarks/browser-poc/results/final-local.json,14,poc,final,poc/final,filters,app-first,google/gemini-3.8-flash,2,True,3596.642565999995,312.9972989999951,,,1895.097013999999,1569.4240020000143,2,4,0.004084872,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,15,poc,final,poc/final,filters,ultrafast,google/gemini-3.8-flash,2,True,1736.4596480000037,690.7807339999999,,,0,1634.719283960294,0,4,0.00036628200000000006,,done,,
docs/benchmarks/browser-poc/results/final-local.json,16,poc,final,poc/final,filters,app-first,google/gemini-3.8-flash,3,True,4254.252517999994,314.15219499998784,,,2347.971463000009,1776.0257340000098,2,4,0.004078872000000001,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,17,poc,final,poc/final,filters,ultrafast,google/gemini-3.8-flash,3,True,1940.3094229999988,669.928700000004,,,0,1810.1117920596153,0,4,0.00036628200000000006,,done,,
docs/benchmarks/browser-poc/results/final-local.json,18,poc,final,poc/final,filters,browser-use,google/gemini-3.8-flash,3,True,5301.877915000005,1433.6518500000093,,,3079.464172013104,0,2,0,0.002856,,done,,
docs/benchmarks/browser-poc/results/final-local.json,19,poc,final,poc/final,autocomplete,browser-use,google/gemini-3.8-flash,1,True,8487.439297999998,1423.0491000000038,,,6057.155504007824,0,4,0,0.0046890000000000005,,done,,
docs/benchmarks/browser-poc/results/final-local.json,20,poc,final,poc/final,autocomplete,app-first,google/gemini-3.8-flash,1,True,4406.822914000004,300.92075799999293,,,3240.270600999982,1063.6360290000011,3,2,0.006277332,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,21,poc,final,poc/final,autocomplete,ultrafast,google/gemini-3.8-flash,1,True,2447.4338879999996,687.1146949999966,,,771.4153329725377,1561.1145659349859,1,4,0.0005437080000000001,,done,,
docs/benchmarks/browser-poc/results/final-local.json,22,poc,final,poc/final,autocomplete,app-first,google/gemini-3.8-flash,2,True,4042.002799000009,311.6909180000075,,,1990.6729099999939,1633.545603000006,2,4,0.00402249,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,23,poc,final,poc/final,autocomplete,ultrafast,google/gemini-3.8-flash,2,True,2454.281832000008,679.2581050000153,,,795.8318600431085,1521.1094610276632,1,4,0.0005437080000000001,,done,,
docs/benchmarks/browser-poc/results/final-local.json,24,poc,final,poc/final,autocomplete,browser-use,google/gemini-3.8-flash,2,True,8199.658919999987,1423.8783289999992,,,5808.591514010914,0,4,0,0.004971,,done,,
docs/benchmarks/browser-poc/results/final-local.json,25,poc,final,poc/final,autocomplete,ultrafast,google/gemini-3.8-flash,3,True,2865.239757000003,694.3707209999848,,,1020.5993190174922,1714.5657980581746,1,4,0.0005437080000000001,,done,,
docs/benchmarks/browser-poc/results/final-local.json,26,poc,final,poc/final,autocomplete,browser-use,google/gemini-3.8-flash,3,True,7091.221016000025,1416.6371119999967,,,5649.737224914134,0,4,0,0.00480225,,done,,
docs/benchmarks/browser-poc/results/final-local.json,27,poc,final,poc/final,autocomplete,app-first,google/gemini-3.8-flash,3,True,4368.286720000004,315.3440389999887,,,2249.8118710000126,1705.4839829999837,2,4,0.004015248,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,28,poc,final,poc/final,wizard-6,app-first,google/gemini-3.8-flash,1,True,28746.336020999996,317.80608499998925,,,18663.77414100003,9452.516468000045,14,29,0.063911094,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,29,poc,final,poc/final,wizard-6,ultrafast,google/gemini-3.8-flash,1,True,21099.799923999963,744.0604250000033,,,11678.22249798337,8441.326853004284,12,25,0.0075746400000000005,,done,,
docs/benchmarks/browser-poc/results/final-local.json,30,poc,final,poc/final,wizard-6,browser-use,google/gemini-3.8-flash,1,True,20884.329927000013,1933.8751449999982,,,12516.418267041445,0,7,0,0.0121035,,done,,
docs/benchmarks/browser-poc/results/final-local.json,31,poc,final,poc/final,wizard-6,ultrafast,google/gemini-3.8-flash,2,True,29949.15798899997,878.6814379999996,,,20940.715258941054,8080.624786962289,12,25,0.00805464,,done,,
docs/benchmarks/browser-poc/results/final-local.json,32,poc,final,poc/final,wizard-6,browser-use,google/gemini-3.8-flash,2,True,19758.81015699997,1930.9464380000136,,,11389.064704068005,0,7,0,0.011798249999999998,,done,,
docs/benchmarks/browser-poc/results/final-local.json,33,poc,final,poc/final,wizard-6,app-first,google/gemini-3.8-flash,2,True,34960.039099999995,300.57916599995224,,,33722.27042899991,700.1575549999834,29,1,0.20015289300000003,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,34,poc,final,poc/final,wizard-6,browser-use,google/gemini-3.8-flash,3,True,20201.969306000043,1936.1075100000016,,,11807.140824967064,0,7,0,0.012355500000000002,,done,,
docs/benchmarks/browser-poc/results/final-local.json,35,poc,final,poc/final,wizard-6,app-first,google/gemini-3.8-flash,3,True,42798.44293999998,317.9506880000117,,,41590.84020800021,666.896138000011,28,1,0.194110206,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,36,poc,final,poc/final,wizard-6,ultrafast,google/gemini-3.8-flash,3,True,24068.88087200001,712.0667750000139,,,13835.85051598493,9193.556763872039,12,25,0.007972139999999999,,done,,
docs/benchmarks/browser-poc/results/final-local.json,37,poc,final,poc/final,wizard-10,ultrafast,google/gemini-3.8-flash,1,True,37329.076532000036,694.1445040000253,,,21723.852064053062,13966.146030288655,20,41,0.014471628,,done,,
docs/benchmarks/browser-poc/results/final-local.json,38,poc,final,poc/final,wizard-10,browser-use,google/gemini-3.8-flash,1,True,33459.28841899987,1922.330271999992,,,19694.995860161725,0,11,0,0.0210615,,done,,
docs/benchmarks/browser-poc/results/final-local.json,39,poc,final,poc/final,wizard-10,app-first,google/gemini-3.8-flash,1,True,47593.27130299993,309.8802160000196,,,46031.379645000095,712.8715000000084,42,1,0.2598582239999999,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,40,poc,final,poc/final,wizard-10,browser-use,google/gemini-3.8-flash,2,True,31300.77186400001,1920.561480000033,,,17552.19205399044,0,11,0,0.021761250000000003,,done,,
docs/benchmarks/browser-poc/results/final-local.json,41,poc,final,poc/final,wizard-10,app-first,google/gemini-3.8-flash,2,True,51840.557169000036,309.2592339999974,,,50231.42177200015,728.3411070000147,43,1,0.27253812600000005,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,42,poc,final,poc/final,wizard-10,ultrafast,google/gemini-3.8-flash,2,True,36744.22412499995,695.4228269999148,,,22608.829440257978,12483.847012044862,20,41,0.014010378,,done,,
docs/benchmarks/browser-poc/results/final-local.json,43,poc,final,poc/final,wizard-10,app-first,google/gemini-3.8-flash,3,True,60242.25136600004,305.6582599999383,,,58753.371389000094,618.5065540000796,42,1,0.26123061000000003,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,44,poc,final,poc/final,wizard-10,ultrafast,google/gemini-3.8-flash,3,True,38321.11747300008,702.7317490000278,,,22683.624451979995,13953.630436211824,20,41,0.013245378,,done,,
docs/benchmarks/browser-poc/results/final-local.json,45,poc,final,poc/final,wizard-10,browser-use,google/gemini-3.8-flash,3,True,34246.473113000044,1911.575671999948,,,20507.873830094468,0,11,0,0.020121000000000003,,done,,
docs/benchmarks/browser-poc/results/final-local.json,46,poc,final,poc/final,compare-offers,browser-use,google/gemini-3.8-flash,1,True,11003.851524000056,1911.9995989999734,,,9473.31822803244,0,2,0,0.018189749999999998,,done,,
docs/benchmarks/browser-poc/results/final-local.json,47,poc,final,poc/final,compare-offers,app-first,google/gemini-3.8-flash,1,True,9105.293296999997,309.7227100000018,,,6285.420214000042,2644.3024179999484,4,6,0.010922405999999999,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,48,poc,final,poc/final,compare-offers,ultrafast,google/gemini-3.8-flash,1,False,22683.951856,676.5412629999919,,,0,20455.30882308958,0,61,0.008582238000000002,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/final-local.json,49,poc,final,poc/final,compare-offers,app-first,google/gemini-3.8-flash,2,True,5489.194525999948,312.36450799996965,,,4466.526821999927,889.9926060000435,4,2,0.01067748,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,50,poc,final,poc/final,compare-offers,ultrafast,google/gemini-3.8-flash,2,False,22352.260772999958,683.9846380000236,,,0,20286.448340164497,0,61,0.008582448000000003,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/final-local.json,51,poc,final,poc/final,compare-offers,browser-use,google/gemini-3.8-flash,2,True,10487.622498999932,1918.0574699999997,,,8916.86903097434,0,2,0,0.0179265,,done,,
docs/benchmarks/browser-poc/results/final-local.json,52,poc,final,poc/final,compare-offers,ultrafast,google/gemini-3.8-flash,3,False,23498.360627999995,706.3734410000034,,,0,21349.89117027726,0,61,0.008582448000000003,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/final-local.json,53,poc,final,poc/final,compare-offers,browser-use,google/gemini-3.8-flash,3,True,7966.177535000024,1946.6035450000782,,,6441.1191049730405,0,2,0,0.0151545,,done,,
docs/benchmarks/browser-poc/results/final-local.json,54,poc,final,poc/final,compare-offers,app-first,google/gemini-3.8-flash,3,True,11183.779018000001,317.52434500004165,,,5655.053070000024,5174.334420999978,4,12,0.012562589999999998,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,55,poc,final,poc/final,research-offers,app-first,google/gemini-3.8-flash,1,True,13796.934920000145,300.5344380000606,,,12523.771737999981,690.0832909998717,11,2,0.044532318,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,56,poc,final,poc/final,research-offers,ultrafast,google/gemini-3.8-flash,1,False,24297.935046999948,708.5830800000113,,,0,21835.10655799182,0,61,0.006874391999999997,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/final-local.json,57,poc,final,poc/final,research-offers,browser-use,google/gemini-3.8-flash,1,True,29518.11942900007,1948.3727809999837,,,23062.215285084676,0,8,0,0.055947000000000004,,done,,
docs/benchmarks/browser-poc/results/final-local.json,58,poc,final,poc/final,research-offers,ultrafast,google/gemini-3.8-flash,2,False,22697.943896999815,711.7905529998243,,,0,20261.858096870128,0,61,0.006874223999999997,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/final-local.json,59,poc,final,poc/final,research-offers,browser-use,google/gemini-3.8-flash,2,True,27257.08291499992,1946.920411999803,,,20771.112188929692,0,8,0,0.05616525,,done,,
docs/benchmarks/browser-poc/results/final-local.json,60,poc,final,poc/final,research-offers,app-first,google/gemini-3.8-flash,2,True,16017.051395000191,310.5289670000784,,,14459.949012000347,933.9480260000564,11,2,0.044776878,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,61,poc,final,poc/final,research-offers,browser-use,google/gemini-3.8-flash,3,True,25815.49981500022,1455.0099510001019,,,19354.641682934016,0,8,0,0.045817275,,done,,
docs/benchmarks/browser-poc/results/final-local.json,62,poc,final,poc/final,research-offers,app-first,google/gemini-3.8-flash,3,True,13197.667290000012,312.2508910000324,,,10126.82740700012,2355.4166230000556,9,7,0.033629453999999996,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,63,poc,final,poc/final,research-offers,ultrafast,google/gemini-3.8-flash,3,False,22901.089875000063,696.6917230000254,,,0,20530.380628770217,0,61,0.006874223999999997,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/final-local.json,64,poc,final,poc/final,tabs,ultrafast,google/gemini-3.8-flash,1,False,1338.8457959999796,910.1742090000771,,,0,1130.420365021564,0,3,0.000170898,,blocked,,
docs/benchmarks/browser-poc/results/final-local.json,65,poc,final,poc/final,tabs,browser-use,google/gemini-3.8-flash,1,True,4157.29429300013,1450.4710490000434,,,2924.7219650424086,0,2,0,0.0023880000000000004,,done,,
docs/benchmarks/browser-poc/results/final-local.json,66,poc,final,poc/final,tabs,app-first,google/gemini-3.8-flash,1,True,2849.9683379998896,318.29787999996915,,,1873.0938669999596,847.1731389998458,2,2,0.003917238,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,67,poc,final,poc/final,tabs,browser-use,google/gemini-3.8-flash,2,True,4323.522560999962,1465.4409079998732,,,3093.8640260137618,0,2,0,0.0026115,,done,,
docs/benchmarks/browser-poc/results/final-local.json,68,poc,final,poc/final,tabs,app-first,google/gemini-3.8-flash,2,True,4930.523141999962,323.32967000012286,,,3841.25537899998,957.7412000000477,2,2,0.003949788,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,69,poc,final,poc/final,tabs,ultrafast,google/gemini-3.8-flash,2,False,1043.1812430000864,681.158397999825,,,0,988.7810169602744,0,2,0.000112602,,blocked,,
docs/benchmarks/browser-poc/results/final-local.json,70,poc,final,poc/final,tabs,app-first,google/gemini-3.8-flash,3,True,7684.993026999757,322.8805860001594,,,6061.811388000147,1455.855079999892,2,4,0.0039889439999999995,,completed,final_answer,
docs/benchmarks/browser-poc/results/final-local.json,71,poc,final,poc/final,tabs,ultrafast,google/gemini-3.8-flash,3,False,1317.2328330001328,674.7273939999286,,,0,1154.4260599766858,0,3,0.000170898,,blocked,,
docs/benchmarks/browser-poc/results/final-local.json,72,poc,final,poc/final,tabs,browser-use,google/gemini-3.8-flash,3,True,4304.782584000146,1431.0332219998818,,,3066.2197289639153,0,2,0,0.002517,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#headed-smoke.json,1,poc,headful,poc/headful,search,ultrafast,google/gemini-3.8-flash,1,True,2343.781748,1126.128984,,,1044.8166389833204,1233.4989379742183,1,3,0.00047619000000000003,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-cleanup.json,1,poc,pilot,poc/pilot,search,browser-use,google/gemini-3.8-flash,1,True,6813.9596870000005,1766.8301000000001,,,5382.463121961337,0,3,0,0.00473175,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-complex.json,1,poc,pilot,poc/pilot,wizard-6,app-first,google/gemini-3.8-flash,1,True,21285.307036,322.92856700000004,,,11425.134046000001,9194.53448599999,8,27,0.031155197999999995,,completed,final_answer,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-complex.json,2,poc,pilot,poc/pilot,wizard-6,ultrafast,google/gemini-3.8-flash,1,False,33856.502710999994,712.1358390000023,,,4748.68105398491,28717.880355077796,5,10,0.002879538,,ready,,Model connection failed; no action executed.
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-complex.json,3,poc,pilot,poc/pilot,wizard-6,browser-use,google/gemini-3.8-flash,1,True,19332.252378000005,1965.2722850000064,,,10953.54297204176,0,7,0,0.01333875,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-complex.json,4,poc,pilot,poc/pilot,compare-offers,ultrafast,google/gemini-3.8-flash,1,False,20361.990889000008,915.1446270000015,,,0,18235.27160100639,0,61,0.008582238000000002,,blocked,,Stopped at the 60-action demo budget
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-complex.json,5,poc,pilot,poc/pilot,compare-offers,browser-use,google/gemini-3.8-flash,1,True,11777.825036999988,1917.8530940000055,,,10233.412481029518,0,2,0,0.01640475,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-complex.json,6,poc,pilot,poc/pilot,compare-offers,app-first,google/gemini-3.8-flash,1,True,6160.573709999997,316.4034570000076,,,5360.540941999992,652.1627339999977,5,1,0.014217365999999999,,completed,final_answer,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-flights-v3.json,1,poc,pilot,poc/pilot,google-flights,app-first,google/gemini-3.8-flash,1,True,30078.619237,2668.0657579999997,,,27920.663691999987,874.7127719999999,19,1,0.149043228,,completed,final_answer,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-flights-v3.json,2,poc,pilot,poc/pilot,google-flights,ultrafast,google/gemini-3.8-flash,1,True,8806.353563000004,3565.4182470000014,,,1638.5119020123966,5668.00781612983,2,17,0.004371846,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-flights-v3.json,3,poc,pilot,poc/pilot,google-flights,browser-use,google/gemini-3.8-flash,1,True,29788.031594000007,3249.0457650000026,,,16198.433356999885,0,10,0,0.04328025,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-search.json,1,poc,pilot,poc/pilot,search,app-first,google/gemini-3.8-flash,1,True,3381.0721279999993,398.0030300000001,,,2032.758507,1206.8591199999996,2,3,0.00400791,,completed,final_answer,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-search.json,2,poc,pilot,poc/pilot,search,ultrafast,google/gemini-3.8-flash,1,False,,1143.5208359999997,,,,,,,0,,,,fatal: AF_UNIX path too long
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-search.json,3,poc,pilot,poc/pilot,search,browser-use,google/gemini-3.8-flash,1,True,5961.186163,2987.2056030000003,,,4276.780504966155,0,2,0,0.00307125,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-ultrafast-search.json,1,poc,pilot,poc/pilot,search,ultrafast,google/gemini-3.8-flash,1,False,2305.0338220000003,1002.3597209999999,,,1060.8692579553463,1157.268038019538,1,3,0.00047619000000000003,,done,,Open an HTTP or HTTPS page before reading
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-ultrafast-v2.json,1,poc,pilot,poc/pilot,search,ultrafast,google/gemini-3.8-flash,1,True,2491.597262,709.056608,,,1104.2933400021866,1281.2074649846181,1,3,0.00047619000000000003,,done,,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#pilot-ultrafast-v2.json,2,poc,pilot,poc/pilot,google-flights,ultrafast,google/gemini-3.8-flash,1,False,,927.5422299999991,,,,,,,0,,,,"page.waitForURL: net::ERR_ABORTED; maybe frame was detached?
=========================== logs ===========================
waiting for navigation to ""https://www.google.com/travel/flights**"" until ""domcontentloaded""
============================================================"
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-app-first.json,1,poc,stop,poc/stop,wizard-6,app-first,google/gemini-3.8-flash,1,False,355.8001179999999,324.8235430000001,,,353.83827600000006,0,1,0,0,,stopped,benchmark_stop,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-browser-use.json,1,poc,stop,poc/stop,wizard-6,browser-use,google/gemini-3.8-flash,1,False,439.60767199999964,1796.0268190000002,,,0,0,0,0,0,,error,,Cannot read properties of undefined (reading 'evaluate')
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-final-app-first.json,1,poc,stop,poc/stop,wizard-6,app-first,google/gemini-3.8-flash,1,False,354.6873810000003,351.76291200000003,,,352.940927,0,1,0,0,,stopped,benchmark_stop,
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-final-browser-use.json,1,poc,stop,poc/stop,wizard-6,browser-use,google/gemini-3.8-flash,1,False,435.46774000000005,1492.0091459999999,,,0,0,0,0,0,,error,,Cannot read properties of undefined (reading 'screenshot')
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-final-ultrafast.json,1,poc,stop,poc/stop,wizard-6,ultrafast,google/gemini-3.8-flash,1,False,351.69649300000015,708.3420150000001,,,0,0,0,0,0,,ready,,stopped
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-ultrafast.json,1,poc,stop,poc/stop,wizard-6,ultrafast,google/gemini-3.8-flash,1,False,352.9028350000001,978.854203,,,0,0,0,0,0,,ready,,stopped
docs/benchmarks/browser-poc/results/diagnostics.json.gz#stop-verified-browser-use.json,1,poc,stop,poc/stop,wizard-6,browser-use,google/gemini-3.8-flash,1,False,423.33158900000035,1771.9135529999999,,,0,0,0,0,0,,stopped,,
docs/benchmarks/jev-auto/credit-recheck-1.json,1,auto,credit-check,auto/credit-check,search,app-auto,google/gemini-3.8-flash,1,False,459.44990600000006,426.4071299999998,,,448.83618799999977,0,1,0,0,,failed,OpenRouter HTTP 402,
docs/benchmarks/jev-auto/decisions-final-heldout.json,1,auto,routing,auto/routing,italian-city,fast,google/gemini-3.8-flash,,True,,,1244.606145,,,,,,0.001599,,,,
docs/benchmarks/jev-auto/decisions-final-heldout.json,2,auto,routing,auto/routing,inventory,fast,google/gemini-3.8-flash,,True,,,1463.971617,,,,,,0.001605,,,,
docs/benchmarks/jev-auto/decisions-final-heldout.json,3,auto,routing,auto/routing,lease-cost,planned,google/gemini-3.8-flash,,True,,,1007.0482740000002,,,,,,0.001539,,,,
docs/benchmarks/jev-auto/decisions-final-heldout.json,4,auto,routing,auto/routing,multi-page,planned,google/gemini-3.8-flash,,True,,,974.0646800000004,,,,,,0.00147,,,,
docs/benchmarks/jev-auto/decisions-final-heldout.json,5,auto,routing,auto/routing,registration-wizard,planned,google/gemini-3.8-flash,,True,,,1098.3776979999993,,,,,,0.00153975,,,,
docs/benchmarks/jev-auto/decisions-final-heldout.json,6,auto,routing,auto/routing,missing-card,planned,google/gemini-3.8-flash,,True,,,1098.6567839999998,,,,,,0.00165,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,1,auto,routing,auto/routing,search,fast,google/gemini-3.8-flash,,True,,,1464.049343,,,,,,0.00158625,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,2,auto,routing,auto/routing,filters,planned,google/gemini-3.8-flash,,False,,,1006.9518409999998,,,,,,0.001371,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,3,auto,routing,auto/routing,autocomplete,planned,google/gemini-3.8-flash,,False,,,1092.6138490000003,,,,,,0.00134625,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,4,auto,routing,auto/routing,flights,planned,google/gemini-3.8-flash,,False,,,2338.300513,,,,,,0.00138825,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,5,auto,routing,auto/routing,polish-search,fast,google/gemini-3.8-flash,,True,,,1221.1677639999998,,,,,,0.0016425,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,6,auto,routing,auto/routing,new-tab,planned,google/gemini-3.8-flash,,False,,,888.2517620000008,,,,,,0.00136875,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,7,auto,routing,auto/routing,hotel,planned,google/gemini-3.8-flash,,True,,,787.2584750000005,,,,,,0.0013845,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,8,auto,routing,auto/routing,research,planned,google/gemini-3.8-flash,,True,,,1291.096067999999,,,,,,0.00138375,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,9,auto,routing,auto/routing,polish-analysis,planned,google/gemini-3.8-flash,,True,,,1057.045639,,,,,,0.0013845,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,10,auto,routing,auto/routing,missing-values,planned,google/gemini-3.8-flash,,True,,,1069.4064290000006,,,,,,0.00173175,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,11,auto,routing,auto/routing,article,planned,google/gemini-3.8-flash,,True,,,2495.7053020000003,,,,,,0.001347,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,12,auto,routing,auto/routing,mixed,planned,google/gemini-3.8-flash,,True,,,1014.3184189999993,,,,,,0.001377,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,13,auto,routing,auto/routing,wizard,planned,google/gemini-3.8-flash,,True,,,813.5831900000012,,,,,,0.00139575,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,14,auto,routing,auto/routing,form,planned,google/gemini-3.8-flash,,True,,,907.0440950000011,,,,,,0.00167175,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,15,auto,routing,auto/routing,form-polish,planned,google/gemini-3.8-flash,,True,,,1129.0051380000004,,,,,,0.0018705,,,,
docs/benchmarks/jev-auto/decisions-pilot-1.json,16,auto,routing,auto/routing,cycle-recovery,planned,google/gemini-3.8-flash,,True,,,785.6485629999988,,,,,,0.00138225,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,1,auto,routing,auto/routing,search,fast,google/gemini-3.8-flash,,True,,,1391.183723,,,,,,0.0016365,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,2,auto,routing,auto/routing,filters,fast,google/gemini-3.8-flash,,True,,,973.1059169999999,,,,,,0.00148875,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,3,auto,routing,auto/routing,autocomplete,fast,google/gemini-3.8-flash,,True,,,1021.9320260000004,,,,,,0.00152775,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,4,auto,routing,auto/routing,flights,fast,google/gemini-3.8-flash,,True,,,1311.40668,,,,,,0.00198975,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,5,auto,routing,auto/routing,polish-search,fast,google/gemini-3.8-flash,,True,,,937.5708110000005,,,,,,0.001674,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,6,auto,routing,auto/routing,new-tab,fast,google/gemini-3.8-flash,,True,,,1466.4483899999996,,,,,,0.00149025,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,7,auto,routing,auto/routing,hotel,planned,google/gemini-3.8-flash,,True,,,913.3226169999998,,,,,,0.00142725,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,8,auto,routing,auto/routing,research,planned,google/gemini-3.8-flash,,True,,,2405.411558,,,,,,0.0014265,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,9,auto,routing,auto/routing,polish-analysis,planned,google/gemini-3.8-flash,,True,,,1051.558348999999,,,,,,0.00142725,,,,
docs/benchmarks/jev-auto/decisions-pilot-2.json,10,auto,routing,auto/routing,missing-values,planned,google/gemini-3.8-flash,,True,,,1084.1854029999995,,,,,,0.00156075,,,,
